success,total_time,mouse_move_count,avg_mouse_speed,max_mouse_speed,input_change_count,final_input_length,edit_distance,time_per_character,error_rate,class
1,9085.0,234,0.448172969266135,4.400834800214104,5,5,0,1817.0,1.0,2
1,6413.0,149,0.6668406272368306,3.455253320699378,5,5,0,1282.6,1.0,2
1,9086.0,188,0.5648480732338655,2.8713930346059686,5,5,0,1817.2,1.0,2
1,7663.0,197,0.4865953194347842,2.91070819942883,5,5,0,1532.6,1.0,2
1,9316.0,241,0.4418819751840937,3.0,5,5,0,1863.2,1.0,2
1,10700.0,292,0.4377643706298968,3.0539369037759925,5,5,0,2140.0,1.0,2
1,9238.0,251,0.4468975211763561,3.335416016031584,5,5,0,1847.6,1.0,2
1,9535.0,272,0.4347048214947758,2.42670329642684,5,5,0,1907.0,1.0,2
1,9984.0,267,0.4257205201202015,2.173067468400883,5,5,0,1996.8,1.0,2
1,8778.0,227,0.5615141118968516,9.5524865872714,5,5,0,1755.6,1.0,2
1,8526.0,235,0.529650082561917,7.0178344238091,5,5,0,1705.2,1.0,2
1,12153.0,225,0.515865404781265,2.290174220268771,5,5,0,2430.6,1.0,2
1,10628.0,246,0.4432210335358534,4.013864859597432,5,5,0,2125.6,1.0,2
1,11513.0,267,0.4058361986628436,1.3743685418725535,5,5,0,2302.6,1.0,2
1,11318.0,342,0.3256102930666396,3.0,5,5,0,2263.6,1.0,2
1,17092.0,409,0.2760229231183606,1.4285714285714286,5,5,0,3418.4,1.0,2
1,15869.0,269,0.4069193479370588,2.1618208500602223,5,5,0,3173.8,1.0,2
1,10842.0,190,0.5778488946195816,4.169998667732268,5,5,0,2168.4,1.0,2
1,7163.0,239,0.4252594416166455,2.0396078054371136,5,5,0,1432.6,1.0,2
1,12079.0,181,0.6049303757677484,2.173067468400883,5,5,0,2415.8,1.0,2
1,12728.0,336,0.3229587260753955,1.5779087167410373,5,5,0,2545.6,1.0,2
1,11298.0,302,0.3808105029252577,3.0413812651491097,5,5,0,2259.6,1.0,2
1,10626.0,225,0.4254075051322596,1.8110770276274837,5,5,0,2125.2,1.0,2
1,16234.0,276,0.4427800621523215,2.386303510546059,5,5,0,3246.8,1.0,2
1,10707.0,235,0.4595856633007728,6.251399843235114,5,5,0,2141.4,1.0,2
1,8833.0,254,0.4436955139025668,4.17612260356422,5,5,0,1766.6,1.0,2
1,7235.0,213,0.499362179436824,4.125,5,5,0,1447.0,1.0,2
1,10464.0,286,0.3883089463519018,4.0,5,5,0,2092.8,1.0,2
1,9291.0,241,0.4613745876657208,2.630589287593181,5,5,0,1858.2,1.0,2
1,12446.0,270,0.4582246512350191,3.142857142857143,5,5,0,2489.2,1.0,2
1,12161.0,342,0.3577862140082981,2.433105012119288,5,5,0,2432.2,1.0,2
1,18949.0,424,0.4211820705559259,4.853406592853679,6,5,0,3789.8,1.2,2
1,17202.0,394,0.3677764972385927,8.089499366462674,5,5,0,3440.4,1.0,2
1,7748.0,271,0.3949056845596644,2.08806130178211,5,5,0,1549.6,1.0,2
1,9776.0,320,0.3097353374913937,2.0615528128088303,5,5,0,1955.2,1.0,2
1,12882.0,219,0.4508789076294562,2.44532039551767,5,5,0,2576.4,1.0,2
1,9754.0,240,0.4306722588856865,2.668332812825267,5,5,0,1950.8,1.0,2
1,10565.0,179,0.6341401193411755,3.865804501581067,5,5,0,2113.0,1.0,2
1,7712.0,188,0.6198027896940451,5.61426753904728,5,5,0,1542.4,1.0,2
1,9316.0,297,0.4614761660886282,3.80383172636082,5,5,0,1863.2,1.0,2
1,9304.0,265,0.3447104258832855,3.0270885857738703,5,5,0,1860.8,1.0,2
1,9063.0,240,0.4103501568991952,1.8333333333333333,5,5,0,1812.6,1.0,2
1,8755.0,258,0.4461415546992177,3.0413812651491097,5,5,0,1751.0,1.0,2
1,6483.0,203,0.5785679995361585,2.44532039551767,5,5,0,1296.6,1.0,2
1,8576.0,235,0.4686229503403703,6.69991708074726,5,5,0,1715.2,1.0,2
1,10237.0,222,0.4853656661364384,2.8713930346059686,5,5,0,2047.4,1.0,2
1,10223.0,248,0.4791671760320546,3.2857142857142856,5,5,0,2044.6,1.0,2
1,7736.0,233,0.4816421251056971,1.8571428571428568,5,5,0,1547.2,1.0,2
1,8694.0,201,0.5040303604183943,3.0046260628866577,5,5,0,1738.8,1.0,2
1,9509.0,261,0.437516488996556,2.531435020952764,5,5,0,1901.8,1.0,2
1,9111.0,213,0.5130055095504956,3.865804501581067,5,5,0,1822.2,1.0,2
1,24517.0,495,0.5067270449224426,3.8,11,5,0,4903.4,2.2,2
1,10153.0,251,0.4758633469174823,3.146102220792177,5,5,0,2030.6,1.0,2
