attempt_id,success,correct_answer,user_answer,total_time,mouse_move_count,avg_mouse_speed,max_mouse_speed,click_count,avg_click_interval,keypress_count,backspace_count,input_change_count,final_input_length,edit_distance,time_per_character,error_rate
1742926841777,True,76353,76353,7940.0,233,0.49474368794332935,4.019950248448356,0,0,0,0,5,5,0,1588.0,1.0
1742926853652,True,y3c58,y3c58,9687.0,243,0.4511265665523447,2.5298221281347035,0,0,0,0,5,5,0,1937.4,1.0
1742926866717,True,xnd3y,xnd3y,9184.0,216,0.5472336040919684,7.433034373659253,0,0,0,0,5,5,0,1836.8,1.0
1742926879348,True,5ep3n,5ep3n,9600.0,221,0.5210314346626633,3.127499000799201,0,0,0,0,5,5,0,1920.0,1.0
1742926892862,True,5n732,5n732,7972.0,241,0.4795955899270843,3.5355339059327378,0,0,0,0,5,5,0,1594.4,1.0
1742926904692,True,7d44m,7d44m,8998.0,161,0.7301426948074243,3.142857142857143,0,0,0,0,5,5,0,1799.6,1.0
1742926917110,True,ywn6f,ywn6f,9265.0,224,0.4528163779295814,2.7142857142857144,0,0,0,0,5,5,0,1853.0,1.0
1742926929779,True,mdxpn,mdxpn,7061.0,196,0.5714431720124051,3.5714285714285716,0,0,0,0,5,5,0,1412.2,1.0
1742926940218,True,56ncx,56ncx,7491.0,206,0.5075952956647555,4.0,0,0,0,0,5,5,0,1498.2,1.0
1742926951192,True,8npd5,8npd5,8366.0,207,0.7382076097636416,5.617029500382143,0,0,0,0,5,5,0,1673.2,1.0
1742926962820,True,x347n,x347n,7015.0,156,0.601806843927706,6.146362971528592,0,0,0,0,5,5,0,1403.0,1.0
1742926973254,True,3x325,3x325,7884.0,189,0.7107879314594675,5.885575587824865,0,0,0,0,5,5,0,1576.8,1.0
1742926984682,True,nnn57,nnn57,7241.0,200,0.5218443829861037,4.182080333801271,0,0,0,0,5,5,0,1448.2,1.0
1742926995329,True,y4n6m,y4n6m,9486.0,231,0.4578820474865156,2.8771127502720115,0,0,0,0,5,5,0,1897.2,1.0
1742927008347,True,nmw46,nmw46,8672.0,188,0.6003980292107732,4.164965639175215,0,0,0,0,5,5,0,1734.4,1.0
1742927020414,True,8ne4g,8ne4g,7444.0,230,0.47067721598028284,2.575393768188564,0,0,0,0,5,5,0,1488.8,1.0
1742927031443,True,wb3ed,wb3ed,8192.0,257,0.4325167869490364,2.7613402542968153,0,0,0,0,5,5,0,1638.4,1.0
1742927042863,True,5nnff,5nnff,7474.0,193,0.5628855223326985,2.575393768188564,0,0,0,0,5,5,0,1494.8,1.0
1742927054171,True,n336e,n336e,8582.0,248,0.4583611380489651,3.901566636906542,0,0,0,0,5,5,0,1716.4,1.0
1742927066363,True,nw5b2,nw5b2,8869.0,185,0.5649805278089404,2.5,0,0,0,0,5,5,0,1773.8,1.0
1742927078616,True,y53c2,y53c2,9814.0,243,0.4492954372793988,2.3570226039551585,0,0,0,0,5,5,0,1962.8,1.0
1742927091938,True,7dgc2,7dgc2,9038.0,210,0.5550076899254617,3.824264635194589,0,0,0,0,5,5,0,1807.6,1.0
1742927104527,True,6ydyp,6ydyp,8115.0,233,0.4984006562625671,2.6718699236469,0,0,0,0,5,5,0,1623.0,1.0
1742927116081,True,3bx86,3bx86,9402.0,225,0.5348077331495946,3.4787987605388344,0,0,0,0,5,5,0,1880.4,1.0
1742927129219,True,44xe8,44xe8,8414.0,199,0.691272238029169,8.809086218218095,0,0,0,0,5,5,0,1682.8,1.0
1742927141354,True,664nf,664nf,7997.0,259,0.4479706101601871,2.5,0,0,0,0,5,5,0,1599.4,1.0
1742927152910,True,g247w,g247w,9824.0,287,0.3750172892244033,2.2,0,0,0,0,5,5,0,1964.8,1.0
1742927166276,True,xyncc,xyncc,7752.0,184,0.5469912218981564,3.890872509976251,0,0,0,0,5,5,0,1550.4,1.0
1742927177428,True,cdfen,cdfen,7670.0,244,0.46101991608379794,4.033026918140886,0,0,0,0,5,5,0,1534.0,1.0
1742927188574,True,82fx2,82fx2,8588.0,219,0.5338258441547081,6.873136110975833,0,0,0,0,5,5,0,1717.6,1.0
1742927201046,True,f4fn2,f4fn2,9344.0,223,0.4925514211496501,2.4267032964268394,0,0,0,0,5,5,0,1868.8,1.0
1742927213689,True,bp6mw,bp6mw,10149.0,207,0.5521239915775298,2.6,0,0,0,0,5,5,0,2029.8,1.0
1742927227464,True,cnex4,cnex4,9444.0,210,0.5244020381189571,3.3374973990834644,0,0,0,0,5,5,0,1888.8,1.0
1742927240219,True,nnn57,nnn57,14144.0,527,0.5252654938275831,4.853406592853679,0,0,0,0,9,5,0,2828.8,1.8
1742927257983,True,6fg8c,6fg8c,9764.0,184,0.6125447065127243,4.203982562732046,0,0,0,0,5,5,0,1952.8,1.0
1742927271609,True,pm363,pm363,9526.0,226,0.4832182195807826,3.4,0,0,0,0,5,5,0,1905.2,1.0
1742927284717,True,wbncw,wbncw,13324.0,221,0.4663601696999137,2.7131367660166177,0,0,0,0,5,5,0,2664.8,1.0
1742927301660,True,gp7c5,gp7c5,8410.0,209,0.5550638291537652,2.5055493963954847,0,0,0,0,5,5,0,1682.0,1.0
1742927313745,True,y48c3,y48c3,9788.0,217,0.4380036549209457,3.255764119219941,0,0,0,0,5,5,0,1957.6,1.0
1742927326857,True,y7d75,y7d75,8761.0,254,0.5772063047100257,3.2888184094918107,0,0,0,0,5,5,0,1752.2,1.0
1742927339250,True,7bb7b,7bb7b,9334.0,191,0.578336551744474,5.374838498865699,0,0,0,0,5,5,0,1866.8,1.0
